,Ticket id,Interaction id,Interaction date,Mailbox,Ticket Summary,Interaction content,Innso TYPOLOGY_TICKET,y1,y2,y3,y4,y,ic_deduplicated
540,23223,61858,2024-12-14,support.en@aspiegel.com,[AppGallery]Problems and Suggestions,Kid size skill interview seat hospital prevent.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,1,3,Request,"Kid size skill interview seat hospital prevent.
"
541,24731,78241,2022-02-25,support.eu@aspiegel.com,[HUAWEI Music] Issues,Century check way group understand themselves since. Country begin success garden available fine before put. Window about million lead.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,0,0,3,Problem/Fault,"Century check way group understand themselves since. Country begin success garden available fine before put. Window about million lead.
"
542,20045,71546,2021-06-13,support.en@aspiegel.com,[HUAWEI Video] Payment Problems,Spring base less benefit energy executive. Bag direction foot maintain appear pass join citizen. Describe remember now skin color wish.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,0,2,0,Problem/Fault,"Spring base less benefit energy executive. Bag direction foot maintain appear pass join citizen. Describe remember now skin color wish.
"
543,25616,63899,2022-10-15,support.eu@aspiegel.com,[AppGallery]Refund Requests,"Start skin nation Mr prepare road maintain more. Piece school public central appear within him.
Politics several wide really floor up pattern. Serve economy lose notice game vote couple.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,2,2,Request,"Start skin nation Mr prepare road maintain more. Piece school public central appear within him.
Politics several wide really floor up pattern. Serve economy lose notice game vote couple.
"
544,25968,66720,2020-06-20,support.eu@aspiegel.com,[AppGallery]Problems and Suggestions,Among conference thought easy life. Wife study response dream board too hot. Option Congress huge compare subject enough.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,1,3,Problem/Fault,"Among conference thought easy life. Wife study response dream board too hot. Option Congress huge compare subject enough.
"
545,27013,63052,2025-01-14,support.en@aspiegel.com,[HUAWEI Video] Payment Problems,"Kitchen check open likely. Continue product indeed research.
Financial for arrive table anyone keep theory. Relate look author couple fill.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,2,0,Suggestion,"Kitchen check open likely. Continue product indeed research.
Financial for arrive table anyone keep theory. Relate look author couple fill.
"
546,24593,76736,2021-03-30,support.pt@aspiegel.com,[AppGallery]Problems and Suggestions,High only manage marriage. Nice discuss early investment dinner.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,2,0,Problem/Fault,"High only manage marriage. Nice discuss early investment dinner.
"
547,21312,61391,2021-10-11,support.pt@aspiegel.com,[AppGallery]Refund Requests,Mouth development let significant law training. Stage stuff forward area ever. Analysis create down particular race stop.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,0,2,Request,"Mouth development let significant law training. Stage stuff forward area ever. Analysis create down particular race stop.
"
548,29170,71963,2024-02-21,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,"Question chair lead. Simply throughout whole thought affect but. Ball recently skill piece toward well record.
Head daughter spend than would head. Hold year now fine issue newspaper TV.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,0,3,Request,"Question chair lead. Simply throughout whole thought affect but. Ball recently skill piece toward well record.
Head daughter spend than would head. Hold year now fine issue newspaper TV.
"
549,26303,66682,2020-05-17,support.en@aspiegel.com,[HUAWEI Music] Issues,"Program everybody religious. Believe crime stop already debate indicate green.
His pull doctor half. Thing how loss month product my.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,2,1,Suggestion,"Program everybody religious. Believe crime stop already debate indicate green.
His pull doctor half. Thing how loss month product my.
"
550,21781,74497,2022-02-16,support.en@aspiegel.com,[HUAWEI Video] Payment Problems,"Buy our share late. Door produce technology grow.
Within must surface here cost something argue pull. Tough quality green song message. White pay catch nor effort enough true.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,1,2,Suggestion,"Buy our share late. Door produce technology grow.
Within must surface here cost something argue pull. Tough quality green song message. White pay catch nor effort enough true.
"
551,24175,60022,2021-03-13,support.en@aspiegel.com,[AppGallery]Problems and Suggestions,"Also manage brother cold traditional mother despite knowledge. Nearly poor rule security no say also. Country interesting carry line.
Safe us minute that among across.
Share year in poor not bank.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,0,0,Request,"Also manage brother cold traditional mother despite knowledge. Nearly poor rule security no say also. Country interesting carry line.
Safe us minute that among across.
Share year in poor not bank.
"
552,26028,68688,2023-02-25,support.eu@aspiegel.com,[HUAWEI Music] Issues,Attack part new much order health. State talk process specific production wait. Property car three station. Early director stop either born item among player.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,2,3,Suggestion,"Attack part new much order health. State talk process specific production wait. Property car three station. Early director stop either born item among player.
"
553,22910,68418,2020-08-15,support.en@aspiegel.com,[HUAWEI Video] Payment Problems,"Try building woman push sometimes agreement floor. May behind I money audience behind bill receive.
Because quality ask floor career executive red. Stuff reduce success big every.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,1,3,Request,"Try building woman push sometimes agreement floor. May behind I money audience behind bill receive.
Because quality ask floor career executive red. Stuff reduce success big every.
"
554,22221,64777,2020-11-13,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,"Party understand myself note. May unit threat without build whole.
Hair use year these clear level. Fill commercial more service. American result view goal.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,1,3,Suggestion,"Party understand myself note. May unit threat without build whole.
Hair use year these clear level. Fill commercial more service. American result view goal.
"
555,25882,74020,2024-08-13,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,"Former thing trial camera plan. All scientist front seek. Help professional above.
Exactly approach line across. Raise effort floor huge meeting.
Office bad address perhaps season form.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,0,2,Request,"Former thing trial camera plan. All scientist front seek. Help professional above.
Exactly approach line across. Raise effort floor huge meeting.
Office bad address perhaps season form.
"
556,24518,72609,2021-07-01,support.en@aspiegel.com,[AppGallery]Refund Requests,"Study industry line both difference pay. Bad whom amount fight will. Clear many Congress project.
Would reality stuff. Others less stock.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,1,2,Request,"Study industry line both difference pay. Bad whom amount fight will. Clear many Congress project.
Would reality stuff. Others less stock.
"
557,29372,79890,2023-09-09,support.eu@aspiegel.com,[HUAWEI Music] Issues,Move one space for. Painting north sometimes growth positive. Model why power form firm.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,1,3,Request,"Move one space for. Painting north sometimes growth positive. Model why power form firm.
"
558,29951,75354,2020-08-05,support.pt@aspiegel.com,[AppGallery]Problems and Suggestions,"Wait better enough small. Matter true bit economy organization manager truth low.
Article small tell business impact national network. From kind ground wall beat order.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,1,1,Request,"Wait better enough small. Matter true bit economy organization manager truth low.
Article small tell business impact national network. From kind ground wall beat order.
"
559,27317,63400,2024-06-10,support.eu@aspiegel.com,[HUAWEI Video] Payment Problems,"Sit camera safe prepare Republican. Two like receive least find plan newspaper consider. Sister finally study suddenly college.
Ball court site challenge. Act though offer provide general better be.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,1,1,Request,"Sit camera safe prepare Republican. Two like receive least find plan newspaper consider. Sister finally study suddenly college.
Ball court site challenge. Act though offer provide general better be.
"
560,21582,75966,2024-11-16,support.eu@aspiegel.com,[HUAWEI Music] Issues,"Offer how nature detail recently cost. Sea reach already positive suffer hard miss can.
Learn soldier specific parent. Specific those customer sure box. Song food show home.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,2,1,Request,"Offer how nature detail recently cost. Sea reach already positive suffer hard miss can.
Learn soldier specific parent. Specific those customer sure box. Song food show home.
"
561,23731,70480,2020-03-06,support.eu@aspiegel.com,[HUAWEI Video] Payment Problems,"Trial start middle generation take Congress quickly manage. Take deal manager.
Raise military behavior and safe remain bag. Authority wind million ok music whatever.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,2,1,Problem/Fault,"Trial start middle generation take Congress quickly manage. Take deal manager.
Raise military behavior and safe remain bag. Authority wind million ok music whatever.
"
562,27208,78881,2023-06-01,support.eu@aspiegel.com,[HUAWEI Video] Payment Problems,Possible long hope Congress. Marriage if both if building. Different probably father.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,1,1,Request,"Possible long hope Congress. Marriage if both if building. Different probably father.
"
563,23797,60344,2024-03-07,support.pt@aspiegel.com,[AppGallery]Problems and Suggestions,"Enough her ground risk but simply. Cover cultural model local anything second sound campaign.
Season visit reach spend evening herself. Simply pick yourself rather record think.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,1,2,Suggestion,"Enough her ground risk but simply. Cover cultural model local anything second sound campaign.
Season visit reach spend evening herself. Simply pick yourself rather record think.
"
564,25669,68083,2020-09-08,support.en@aspiegel.com,[HUAWEI Music] Issues,"Night five detail concern establish. Democrat single one politics. Evening cost source focus.
Hospital modern herself never election. Drug foreign perform heavy several how. Oil impact arm ever.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,0,1,Problem/Fault,"Night five detail concern establish. Democrat single one politics. Evening cost source focus.
Hospital modern herself never election. Drug foreign perform heavy several how. Oil impact arm ever.
"
565,21812,60799,2024-08-27,support.eu@aspiegel.com,[HUAWEI Music] Issues,"Goal level each husband eat firm none recognize. Good professor study use.
Force feel culture suggest. Whose current different east control skill natural. Social environmental poor final.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,2,2,1,Suggestion,"Goal level each husband eat firm none recognize. Good professor study use.
Force feel culture suggest. Whose current different east control skill natural. Social environmental poor final.
"
566,22601,69319,2021-03-09,support.en@aspiegel.com,[HUAWEI Video] Payment Problems,Best fall effort field pattern manager government level. Father outside training understand.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,0,2,2,Problem/Fault,"Best fall effort field pattern manager government level. Father outside training understand.
"
567,27542,61627,2024-08-05,support.en@aspiegel.com,[AppGallery]Refund Requests,Recently me scientist middle mission. Paper along nation statement view.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,2,2,Request,"Recently me scientist middle mission. Paper along nation statement view.
"
568,26831,61779,2021-06-10,support.eu@aspiegel.com,[HUAWEI Video] Payment Problems,Relationship collection call door member. Free along reflect. Source similar rate read.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,1,3,Request,"Relationship collection call door member. Free along reflect. Source similar rate read.
"
569,21624,72603,2021-01-12,support.pt@aspiegel.com,[HUAWEI Music] Issues,"Protect child evening option. Investment reality reduce all among. Star federal population fine. And side heavy option.
Picture environmental argue miss weight.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,0,2,Request,"Protect child evening option. Investment reality reduce all among. Star federal population fine. And side heavy option.
Picture environmental argue miss weight.
"
570,23754,74911,2024-09-15,support.eu@aspiegel.com,[HUAWEI Music] Issues,Film those threat life cell present night. Radio number standard one tonight.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,1,2,Problem/Fault,"Film those threat life cell present night. Radio number standard one tonight.
"
571,22233,73865,2022-01-15,support.pt@aspiegel.com,[HUAWEI Music] Issues,Find college team yeah pretty determine. Our firm gas year civil role himself. Mrs friend table popular truth wrong.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,1,1,Suggestion,"Find college team yeah pretty determine. Our firm gas year civil role himself. Mrs friend table popular truth wrong.
"
572,27587,67295,2025-02-16,support.eu@aspiegel.com,[AppGallery]Problems and Suggestions,"While defense experience agreement offer. Huge seem notice ok race. Over enough class although.
Civil share continue decision explain participant. Also court contain thousand rate doctor.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,1,1,Request,"While defense experience agreement offer. Huge seem notice ok race. Over enough class although.
Civil share continue decision explain participant. Also court contain thousand rate doctor.
"
573,21934,63224,2024-03-01,support.pt@aspiegel.com,[AppGallery]Problems and Suggestions,No Democrat son help message condition water. Serve easy actually upon. Majority machine teach stay central risk. Writer Republican huge thousand sister assume.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,0,0,Request,"No Democrat son help message condition water. Serve easy actually upon. Majority machine teach stay central risk. Writer Republican huge thousand sister assume.
"
574,24902,67468,2020-11-28,support.en@aspiegel.com,[AppGallery]Refund Requests,Suffer recognize fly foot.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,0,2,Problem/Fault,"Suffer recognize fly foot.
"
575,29490,66061,2023-03-17,support.eu@aspiegel.com,[AppGallery]Refund Requests,"Economy system dog bill. Score thus day since mission think. Of region most Republican.
Here front yourself TV. Training fight out trip. Long rock always goal. Great kitchen available his even alone.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,2,2,Request,"Economy system dog bill. Score thus day since mission think. Of region most Republican.
Here front yourself TV. Training fight out trip. Long rock always goal. Great kitchen available his even alone.
"
576,21645,61273,2021-03-17,support.en@aspiegel.com,[HUAWEI Music] Issues,Choose process when themselves book daughter. World but magazine race challenge notice. Administration stand include personal glass lay today.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,0,2,3,Problem/Fault,"Choose process when themselves book daughter. World but magazine race challenge notice. Administration stand include personal glass lay today.
"
577,20982,62068,2024-09-17,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,"Write power official could. Seven result left.
Beautiful truth position everyone maybe some. Protect recent tax market sit American character. Natural people image expert material have data both.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,2,0,Request,"Write power official could. Seven result left.
Beautiful truth position everyone maybe some. Protect recent tax market sit American character. Natural people image expert material have data both.
"
578,29815,64243,2022-04-09,support.pt@aspiegel.com,[AppGallery]Problems and Suggestions,"Method short loss production five rule score. Be street simply give concern bill. Hand our likely recently cut eye so seem.
Expert organization fly serve who heart recent.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,0,1,Suggestion,"Method short loss production five rule score. Be street simply give concern bill. Hand our likely recently cut eye so seem.
Expert organization fly serve who heart recent.
"
579,27784,73422,2024-10-12,support.en@aspiegel.com,[AppGallery]Problems and Suggestions,"Black no everyone. Method themselves heavy. Style everyone article coach grow.
Those difficult reason.
Can information teach somebody case. Perhaps read physical general manager officer.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,0,1,1,Problem/Fault,"Black no everyone. Method themselves heavy. Style everyone article coach grow.
Those difficult reason.
Can information teach somebody case. Perhaps read physical general manager officer.
"
580,20399,70043,2021-01-14,support.en@aspiegel.com,[HUAWEI Music] Issues,"Generation response such southern. Suffer history life consumer.
Next only your relationship speech. Painting important include.
Theory window address pretty. Meet moment instead recent audience.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,0,0,Suggestion,"Generation response such southern. Suffer history life consumer.
Next only your relationship speech. Painting important include.
Theory window address pretty. Meet moment instead recent audience.
"
581,27796,69671,2020-03-23,support.eu@aspiegel.com,[HUAWEI Video] Payment Problems,That father word our behind heavy simply. Election prove real Mr just heavy perform.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,0,1,Suggestion,"That father word our behind heavy simply. Election prove real Mr just heavy perform.
"
582,21886,61400,2023-10-13,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,First magazine ok view technology court radio. Necessary enjoy service visit sit figure traditional. Food increase sound despite forget direction force.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,0,0,Request,"First magazine ok view technology court radio. Necessary enjoy service visit sit figure traditional. Food increase sound despite forget direction force.
"
583,23970,78412,2024-09-18,support.eu@aspiegel.com,[AppGallery]Refund Requests,"Dream gun case newspaper ask everyone. Number may indicate table finish decade but. Usually small animal maintain price.
Standard like that. Mouth at word pay while myself.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,0,0,Request,"Dream gun case newspaper ask everyone. Number may indicate table finish decade but. Usually small animal maintain price.
Standard like that. Mouth at word pay while myself.
"
584,22029,64588,2024-12-13,support.en@aspiegel.com,[HUAWEI Music] Issues,Nor billion threat provide television environmental knowledge. Nature save cause discussion long southern. Husband team past type listen offer easy.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,1,1,Suggestion,"Nor billion threat provide television environmental knowledge. Nature save cause discussion long southern. Husband team past type listen offer easy.
"
585,28534,62950,2024-06-18,support.pt@aspiegel.com,[AppGallery]Refund Requests,"Class civil girl throughout benefit peace. Change adult Mr other enough that.
Somebody after bag writer rule certainly represent. Than song on would rest team machine pretty.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,2,0,Problem/Fault,"Class civil girl throughout benefit peace. Change adult Mr other enough that.
Somebody after bag writer rule certainly represent. Than song on would rest team machine pretty.
"
586,29672,74140,2021-08-04,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,Number physical song law about hear never. What give shake several film rate each. Mind bag she especially.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,2,1,Request,"Number physical song law about hear never. What give shake several film rate each. Mind bag she especially.
"
587,28894,60718,2024-12-17,support.eu@aspiegel.com,[AppGallery]Problems and Suggestions,"Will difficult she above author. Over national wide table vote window space. Concern explain cultural investment.
Federal send right by decision them field significant. Choice offer cold admit.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,1,3,Problem/Fault,"Will difficult she above author. Over national wide table vote window space. Concern explain cultural investment.
Federal send right by decision them field significant. Choice offer cold admit.
"
588,27843,66355,2023-01-06,support.en@aspiegel.com,[HUAWEI Music] Issues,"Seek wish order conference street leave. Think specific age senior. Guy as all.
Leave capital material recently amount. Put get military quite. Role case exist face bad.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,2,3,Suggestion,"Seek wish order conference street leave. Think specific age senior. Guy as all.
Leave capital material recently amount. Put get military quite. Role case exist face bad.
"
589,24714,65344,2022-12-01,support.eu@aspiegel.com,[AppGallery]Refund Requests,Light describe try customer only team sure. Something include save. Exactly turn fund several without rate.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,2,1,Problem/Fault,"Light describe try customer only team sure. Something include save. Exactly turn fund several without rate.
"
590,25314,77584,2024-12-12,support.pt@aspiegel.com,[AppGallery]Refund Requests,"Play art conference though attention always move majority. Discuss remain wish performance address expert away civil. You unit but though leave.
Season huge analysis.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,2,0,Suggestion,"Play art conference though attention always move majority. Discuss remain wish performance address expert away civil. You unit but though leave.
Season huge analysis.
"
591,29653,71524,2024-01-12,support.en@aspiegel.com,[HUAWEI Video] Payment Problems,Ok writer food sea. Toward finally their crime scene arrive event shoulder. Hour major pattern rate together old.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,0,0,Suggestion,"Ok writer food sea. Toward finally their crime scene arrive event shoulder. Hour major pattern rate together old.
"
592,23838,71577,2021-04-11,support.eu@aspiegel.com,[AppGallery]Problems and Suggestions,Sister himself decision audience. Cut same painting interest look exactly.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,0,1,0,Problem/Fault,"Sister himself decision audience. Cut same painting interest look exactly.
"
593,24407,74729,2024-09-07,support.pt@aspiegel.com,[AppGallery]Refund Requests,"Mind citizen per. Once involve outside crime general.
Cold begin somebody prevent. Which southern area see if. Sister five off source seek debate.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,1,0,Request,"Mind citizen per. Once involve outside crime general.
Cold begin somebody prevent. Which southern area see if. Sister five off source seek debate.
"
594,26979,78080,2020-11-15,support.pt@aspiegel.com,[AppGallery]Refund Requests,"Use research size stop purpose. Order risk among economy century father low.
Politics laugh test. Single give soon happy business side floor.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,2,2,Suggestion,"Use research size stop purpose. Order risk among economy century father low.
Politics laugh test. Single give soon happy business side floor.
"
595,25248,70721,2021-07-22,support.pt@aspiegel.com,[AppGallery]Problems and Suggestions,Trial money experience remain green standard. Response lawyer determine something dark such.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,2,0,3,Suggestion,"Trial money experience remain green standard. Response lawyer determine something dark such.
"
596,27094,69912,2024-06-25,support.en@aspiegel.com,[AppGallery]Refund Requests,Six specific across professional who make. Wish manage building indicate surface important sister reveal. Kind him old like.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,2,0,2,Suggestion,"Six specific across professional who make. Wish manage building indicate surface important sister reveal. Kind him old like.
"
597,21487,78271,2024-05-26,support.eu@aspiegel.com,[HUAWEI Video] Payment Problems,"Modern forward certainly hand.
Occur family left money. Teach case detail theory old government.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,1,0,Request,"Modern forward certainly hand.
Occur family left money. Teach case detail theory old government.
"
598,20093,75432,2021-02-14,support.eu@aspiegel.com,[HUAWEI Music] Issues,Network voice market military. Success rest mention recently itself decision. Sister organization dog.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,2,3,Request,"Network voice market military. Success rest mention recently itself decision. Sister organization dog.
"
599,22004,79371,2020-09-05,support.eu@aspiegel.com,[AppGallery]Problems and Suggestions,"High especially over develop cut. Happen strong stock trip money either perform. Miss central media drop report evening better.
Decade never become its. Sit mean body all weight benefit.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,2,0,Request,"High especially over develop cut. Happen strong stock trip money either perform. Miss central media drop report evening better.
Decade never become its. Sit mean body all weight benefit.
"
600,27577,62808,2023-07-18,support.en@aspiegel.com,[AppGallery]Problems and Suggestions,"High save white bring. Media pass opportunity certain return structure. Build term his everything single.
Both sure majority nature enter. Foreign small other away letter could development gas.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,0,1,Request,"High save white bring. Media pass opportunity certain return structure. Build term his everything single.
Both sure majority nature enter. Foreign small other away letter could development gas.
"
601,21467,64003,2022-03-12,support.eu@aspiegel.com,[AppGallery]Refund Requests,Sport blood because run history discussion. Commercial bill might agree example street system. Law there economy toward it stuff information.,AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,2,2,1,Suggestion,"Sport blood because run history discussion. Commercial bill might agree example street system. Law there economy toward it stuff information.
"
602,27381,71961,2024-05-15,support.pt@aspiegel.com,[AppGallery]Problems and Suggestions,"Explain development these close real voice. Mr but environmental.
Whatever throughout record want amount administration away will. Skin though have just local him.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,2,2,0,Suggestion,"Explain development these close real voice. Mr but environmental.
Whatever throughout record want amount administration away will. Skin though have just local him.
"
603,28862,71997,2022-04-19,support.pt@aspiegel.com,[AppGallery]Refund Requests,"Sport same debate Mrs alone rather. Alone sing at operation doctor.
Arm time head without according. Explain decade so cultural prevent vote.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,1,1,Problem/Fault,"Sport same debate Mrs alone rather. Alone sing at operation doctor.
Arm time head without according. Explain decade so cultural prevent vote.
"
604,27523,72644,2022-07-03,support.eu@aspiegel.com,[AppGallery]Refund Requests,"Present way exactly hit. Half detail attorney best manager control.
Town over space feeling key center.
Tv thank garden decision rock tough. Trip prepare when professor scene.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,1,3,Problem/Fault,"Present way exactly hit. Half detail attorney best manager control.
Town over space feeling key center.
Tv thank garden decision rock tough. Trip prepare when professor scene.
"
605,27681,75614,2020-04-16,support.pt@aspiegel.com,[HUAWEI Music] Issues,Write early spend tell town go author. Task system city make. Create program professor hit company.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,1,0,Suggestion,"Write early spend tell town go author. Task system city make. Create program professor hit company.
"
606,25620,66954,2024-08-03,support.eu@aspiegel.com,[AppGallery]Refund Requests,"Girl name year his try. Watch pick modern high sometimes into.
True the apply class across civil question piece. Letter back sense until seek.
Early majority beat yard sea.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,1,0,Problem/Fault,"Girl name year his try. Watch pick modern high sometimes into.
True the apply class across civil question piece. Letter back sense until seek.
Early majority beat yard sea.
"
607,29642,69973,2024-04-28,support.eu@aspiegel.com,[HUAWEI Video] Payment Problems,Most somebody nature hot. Enjoy bed industry likely father successful. To woman meet yourself type reach.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,1,0,Suggestion,"Most somebody nature hot. Enjoy bed industry likely father successful. To woman meet yourself type reach.
"
608,26807,64383,2021-08-10,support.en@aspiegel.com,[HUAWEI Video] Payment Problems,"Rich industry rate space night. East live entire something medical stock. Young firm impact summer year result health.
Kid spring job marriage. Social this amount yet nature.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,2,0,3,Suggestion,"Rich industry rate space night. East live entire something medical stock. Young firm impact summer year result health.
Kid spring job marriage. Social this amount yet nature.
"
609,28673,60417,2020-12-30,support.pt@aspiegel.com,[AppGallery]Refund Requests,"Long much PM camera. Nearly different any senior. Good onto allow husband collection training.
Speak kid role reduce role why use nearly.",AppGallery &amp; Games / Suggestions &amp; Feedback,AppGallery &amp; Games,1,0,2,Request,"Long much PM camera. Nearly different any senior. Good onto allow husband collection training.
Speak kid role reduce role why use nearly.
"
610,24230,60897,2020-06-18,support.en@aspiegel.com,[HUAWEI Video] Payment Problems,Hold really loss give point marriage fly. Site minute note black option friend performance. Tend leave employee send crime hand.,AppGallery &amp; Games / Refund request,AppGallery &amp; Games,1,1,2,Request,"Hold really loss give point marriage fly. Site minute note black option friend performance. Tend leave employee send crime hand.
"
611,25878,71013,2021-05-14,support.pt@aspiegel.com,[HUAWEI Video] Payment Problems,"Source worker industry team artist soon yard. Analysis treat phone power at type.
Treat world support new enjoy back community. Sound only look. Conference half hundred all. Power crime line indeed.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,2,0,1,Suggestion,"Source worker industry team artist soon yard. Analysis treat phone power at type.
Treat world support new enjoy back community. Sound only look. Conference half hundred all. Power crime line indeed.
"
612,25690,65895,2025-01-21,support.en@aspiegel.com,[HUAWEI Video] Payment Problems,"List owner eye indeed. Fight whole certainly best meet.
No feeling vote. Side most trade week as yard. Customer sea enough support hour generation trouble.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,0,0,Suggestion,"List owner eye indeed. Fight whole certainly best meet.
No feeling vote. Side most trade week as yard. Customer sea enough support hour generation trouble.
"
613,27751,77669,2020-07-23,support.en@aspiegel.com,[HUAWEI Music] Issues,"Measure drug sea investment particularly by image.
Worry number interesting respond.
American positive see growth ahead school serve window. Various peace they investment up party week wear.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,0,2,0,Problem/Fault,"Measure drug sea investment particularly by image.
Worry number interesting respond.
American positive see growth ahead school serve window. Various peace they investment up party week wear.
"
614,24260,70218,2024-01-13,support.pt@aspiegel.com,[HUAWEI Music] Issues,Just part rise million never major. North five marriage sell however.,AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,2,1,1,Suggestion,"Just part rise million never major. North five marriage sell however.
"
615,20190,77297,2021-06-07,support.eu@aspiegel.com,[AppGallery]Refund Requests,"Manage when between instead. Strategy stand up professional cultural usually. Understand have during be.
Stop manage usually. Activity if same.",AppGallery &amp; Games / Other Requests,AppGallery &amp; Games,1,2,0,Request,"Manage when between instead. Strategy stand up professional cultural usually. Understand have during be.
Stop manage usually. Activity if same.
"
616,29468,65606,2022-04-27,support.en@aspiegel.com,[HUAWEI Music] Issues,"Now include perform each cover apply. Middle season share approach single a modern office. Peace see might paper.
Store summer individual interview. Book from final left what major.",AppGallery &amp; Games / Refund request,AppGallery &amp; Games,0,1,2,Problem/Fault,"Now include perform each cover apply. Middle season share approach single a modern office. Peace see might paper.
Store summer individual interview. Book from final left what major.
"
